entry_date,exit_date,ticker,trade_type,entry_price,exit_price,strike,position_eur,units,pnl_eur,pnl_pct,bars_held,max_r_mult,exit_reason
2024-09-05,2024-10-07,DUK,stock,111.75,107.74,,2009.0,17.9767,-72.05,-3.59,22,0.0,trailing_stop
2024-09-05,2024-10-22,LMT,stock,552.89,563.28,,2009.0,3.6333,37.77,1.88,33,2.93,trailing_stop
2024-09-05,2025-01-07,T,stock,19.36,21.31,,2009.0,103.7444,201.85,10.05,85,5.75,trailing_stop
2024-10-01,2024-10-14,MC.PA,stock,658.57,625.01,,2115.0,3.2113,-107.75,-5.1,9,0.0,trailing_stop
2024-10-07,2024-10-18,MPC,stock,165.88,157.42,,2108.0,12.706,-107.38,-5.1,9,0.0,trailing_stop
2024-10-15,2024-12-10,WFC,stock,60.98,70.18,,2097.0,34.3854,316.33,15.09,39,4.76,trailing_stop
2024-10-18,2024-11-04,USB,stock,47.54,45.12,,2086.0,43.8789,-106.29,-5.1,11,0.0,trailing_stop
2024-10-22,2024-11-08,NOK,stock,4.61,4.43,,2090.0,453.4563,-81.32,-3.89,13,0.96,trailing_stop
2024-10-23,2024-11-06,SLV,stock,31.13,29.54,,2081.0,66.8584,-106.05,-5.1,10,0.16,trailing_stop
2024-11-04,2024-11-11,ABBV,stock,195.53,166.03,,2071.0,10.5905,-312.37,-15.09,5,0.0,emergency_stop
2024-11-05,2024-12-09,CHTR,stock,377.82,377.82,,2305.0,6.1009,-0.0,-0.0,23,1.12,trailing_stop
2024-11-06,2024-11-19,CABK.MC,stock,5.44,5.16,,2309.0,424.5411,-117.63,-5.1,9,0.0,trailing_stop
2024-11-06,2024-11-19,SWED-A.ST,stock,204.0,194.74,,2309.0,11.317,-104.75,-4.54,9,0.0,trailing_stop
2024-11-06,2024-11-19,BBVA.MC,stock,8.85,8.85,,2309.0,260.7647,-0.0,-0.0,9,0.13,trailing_stop
2024-11-08,2025-02-04,INTC,option_us,3.72,0.05,24.7,3221.0,8.66,-3176.65,-98.63,57,0.0,dte_exit
2024-11-11,2024-11-26,8306.T,stock,1728.66,1728.66,,2269.0,1.3127,-0.0,-0.0,11,0.67,trailing_stop
2024-11-12,2024-12-02,SRE,stock,88.83,88.83,,2261.0,25.4513,-0.0,-0.0,13,0.55,trailing_stop
2024-11-20,2025-04-03,KBC.BR,stock,67.54,78.11,,2239.0,33.1467,350.65,15.66,93,5.49,trailing_stop
2024-11-21,2024-12-04,NAB.AX,stock,37.84,37.84,,2239.0,59.1561,-0.0,-0.0,9,0.39,trailing_stop
2024-11-25,2024-12-09,ZURN.SW,stock,524.67,524.67,,2239.0,4.2666,-0.0,-0.0,10,0.61,trailing_stop
2024-11-26,2024-12-17,DE,stock,449.21,427.11,,2239.0,4.9834,-110.14,-4.92,14,0.34,trailing_stop
2024-12-03,2025-02-04,AIR.PA,option_eu,13.22,21.94,140.04,3134.0,2.37,2067.55,65.97,42,0.75,dte_exit
2024-12-04,2024-12-20,ADS.DE,stock,233.19,233.19,,2239.0,9.5999,-0.0,-0.0,12,0.97,trailing_stop
2024-12-10,2025-01-03,MC.PA,stock,627.59,595.62,,2270.0,3.6173,-115.67,-5.1,15,0.11,trailing_stop
2024-12-10,2025-03-31,BAMI.MI,stock,6.99,8.38,,2270.0,324.8613,451.62,19.89,74,6.22,trailing_stop
2024-12-10,2025-03-04,NDA-FI.HE,option_eu,0.85,1.83,9.62,3178.0,37.58,3714.81,116.88,54,1.64,dte_exit
2024-12-17,2025-01-06,TIT.MI,stock,0.28,0.27,,2259.0,8060.4484,-115.11,-5.09,9,0.0,trailing_stop
2024-12-24,2025-01-31,UNG,stock,16.02,15.92,,2259.0,141.0578,-13.57,-0.6,24,2.93,trailing_stop
2025-01-08,2025-01-27,BP,stock,28.96,28.96,,2256.0,77.8986,-0.0,-0.0,11,0.64,trailing_stop
2025-01-08,2025-01-29,DHR,stock,237.36,237.36,,2256.0,9.5059,-0.0,-0.0,13,1.36,trailing_stop
2025-01-08,2025-04-01,TGT,option_us,12.81,0.07,125.2,3159.0,2.47,-3140.43,-99.42,56,0.06,dte_exit
2025-01-27,2025-02-07,OR.PA,stock,350.7,336.56,,2256.0,6.4336,-90.99,-4.03,9,0.66,trailing_stop
2025-01-29,2025-03-31,BABA,stock,97.84,126.4,,2256.0,23.062,658.71,29.19,42,10.38,trailing_stop
2025-01-31,2025-02-13,IBM,stock,248.43,248.43,,2255.0,9.0766,-0.0,-0.0,9,0.64,trailing_stop
2025-02-04,2025-05-06,GLD,option_us,18.89,67.09,248.74,3002.0,1.59,7656.76,255.09,63,2.58,dte_exit
2025-02-06,2025-02-19,TIT.MI,stock,0.28,0.28,,2144.0,7766.0632,62.16,2.9,9,1.88,trailing_stop
2025-02-07,2025-04-04,SAN.MC,stock,5.44,5.71,,2135.0,392.6815,108.92,5.1,40,3.53,trailing_stop
2025-02-13,2025-03-14,KO,stock,66.63,66.63,,2135.0,32.0407,-0.0,-0.0,20,1.23,trailing_stop
2025-02-19,2025-03-04,CRH,stock,105.74,100.35,,2141.0,20.2487,-109.09,-5.1,9,0.0,trailing_stop
2025-05-05,2025-05-23,AI.PA,stock,182.01,182.01,,2377.0,13.0579,-0.0,-0.0,14,0.54,trailing_stop
2025-05-05,2025-08-05,ETN,stock,294.69,363.62,,2377.0,8.0651,555.98,23.39,63,4.43,trailing_stop
2025-05-05,2025-08-07,MSFT,stock,430.01,517.01,,2377.0,5.527,480.87,20.23,65,4.06,trailing_stop
2025-05-05,2025-08-14,DE,stock,476.22,486.55,,2377.0,4.9907,51.55,2.17,70,2.0,trailing_stop
2025-05-06,2025-07-18,META,stock,591.78,691.52,,3142.0,5.3099,529.58,16.85,50,3.24,trailing_stop
2025-05-06,2025-08-01,SPXL,stock,129.56,175.55,,3142.0,24.2537,1115.42,35.5,60,4.0,trailing_stop
2025-05-06,2025-08-01,TQQQ,stock,27.91,41.56,,3142.0,112.5911,1536.45,48.9,60,4.58,trailing_stop
2025-05-06,2025-08-07,CAT,stock,319.03,407.99,,3142.0,9.8496,876.25,27.89,64,6.38,trailing_stop
2025-05-07,2025-05-21,4063.T,stock,4504.28,4504.28,,3142.0,0.6976,-0.0,-0.0,10,0.61,trailing_stop
2025-05-08,2025-06-26,BATS.L,stock,3331.77,3441.52,,3142.0,0.9431,103.5,3.29,34,3.04,trailing_stop
2025-05-22,2025-07-30,PPLT,stock,98.22,120.91,,3142.0,31.9935,726.1,23.11,46,9.9,trailing_stop
2025-05-23,2025-08-05,BITO,option_us,1.69,1.52,14.76,4399.0,26.05,-437.38,-9.94,49,0.47,dte_exit
2025-06-26,2025-09-02,BAC,option_us,3.61,5.92,43.88,4414.0,12.21,2813.1,63.73,46,0.73,dte_exit
2025-07-18,2025-08-06,AMD,stock,159.75,162.94,,3206.0,20.0667,64.07,2.0,13,1.76,trailing_stop
2025-07-30,2025-09-09,NKE,stock,76.46,72.56,,3278.0,42.8775,-167.03,-5.1,28,0.36,trailing_stop
2025-08-01,2025-08-14,OR.PA,stock,387.69,387.69,,3543.0,9.14,-0.0,-0.0,9,0.07,trailing_stop
2025-08-01,2025-09-03,AEP,stock,111.77,107.19,,3543.0,31.704,-145.12,-4.1,22,0.14,trailing_stop
2025-08-05,2025-08-18,LQD,stock,106.97,106.97,,3555.0,33.2359,-0.0,-0.0,9,0.52,trailing_stop
2025-08-05,2025-11-05,IEF,stock,93.67,95.04,,3555.0,37.9557,51.93,1.46,65,3.14,trailing_stop
2025-08-06,2025-10-07,SCMN.SW,option_eu,41.56,41.66,552.42,4986.0,1.2,11.72,0.24,44,0.1,dte_exit
2025-08-08,2025-08-28,TIT.MI,stock,0.43,0.43,,3697.0,8590.0688,26.57,0.72,13,2.35,trailing_stop
2025-08-11,2025-10-21,GDX,stock,56.24,73.94,,3697.0,65.7458,1163.53,31.47,50,9.93,trailing_stop
2025-08-14,2025-08-27,EWJ,stock,75.96,75.96,,3703.0,48.7459,-0.0,-0.0,9,0.8,trailing_stop
2025-08-14,2025-10-07,EWZ,stock,26.95,28.8,,3703.0,137.3695,253.04,6.83,37,3.43,trailing_stop
2025-08-18,2025-11-04,INTC,option_us,3.68,14.15,22.8,5184.0,14.1,14762.03,284.78,55,4.07,dte_exit
2025-08-28,2025-10-21,LMT,stock,445.29,477.57,,3705.0,8.321,268.63,7.25,37,4.69,trailing_stop
2025-09-02,2025-09-25,TIP,stock,109.38,109.75,,3987.0,36.4475,13.4,0.34,17,1.97,trailing_stop
2025-09-03,2025-10-10,BABA,stock,136.84,167.3,,3972.0,29.0275,884.19,22.26,27,5.76,trailing_stop
2025-09-03,2025-11-04,GLD,option_us,23.65,52.92,311.37,5561.0,2.35,6884.38,123.8,44,2.91,dte_exit
2025-09-09,2025-09-25,AVGO,stock,348.63,330.87,,3955.0,11.3452,-201.52,-5.1,12,0.74,trailing_stop
2025-09-25,2025-10-08,HAL,stock,23.91,23.91,,3937.0,164.6691,-0.0,-0.0,9,0.59,trailing_stop
2025-09-25,2025-12-08,SRE,stock,86.0,87.98,,3937.0,45.7711,90.6,2.3,51,2.3,trailing_stop
2025-10-07,2025-10-21,6501.T,stock,4524.52,4524.52,,3963.0,0.8759,-0.0,-0.0,9,0.31,trailing_stop
2025-10-07,2026-01-30,CPER,stock,31.54,36.39,,3963.0,125.6437,609.09,15.37,79,6.72,trailing_stop
2025-10-08,2025-10-17,BITO,stock,17.17,14.58,,3963.0,230.762,-597.82,-15.08,7,0.0,emergency_stop
2025-10-10,2025-10-31,NOK,stock,5.31,6.94,,4051.0,763.6537,1246.31,30.76,15,11.58,trailing_stop
2025-10-17,2025-11-05,MC.PA,stock,592.48,592.48,,3992.0,6.7371,-0.0,-0.0,13,0.6,trailing_stop
2025-10-22,2025-11-04,TEF.MC,stock,4.39,3.73,,4135.0,941.5669,-623.74,-15.08,9,0.0,emergency_stop
2025-10-22,2025-11-04,OR.PA,stock,377.03,357.82,,4135.0,10.967,-210.67,-5.09,9,0.0,trailing_stop
2025-10-22,2025-11-05,9984.T,stock,6027.27,6027.27,,4135.0,0.686,-0.0,-0.0,9,1.2,trailing_stop
2025-10-31,2025-11-13,NVDA,stock,206.63,196.11,,4259.0,20.6137,-217.02,-5.1,9,0.02,trailing_stop
2025-11-04,2025-11-17,AMZN,stock,250.63,237.86,,6341.0,25.2989,-323.06,-5.1,9,0.0,trailing_stop
2025-11-05,2025-11-18,6501.T,stock,5126.12,4864.95,,6346.0,1.2379,-323.32,-5.09,9,0.61,trailing_stop
2025-11-05,2025-11-19,ERIC-B.ST,stock,94.57,89.76,,6346.0,67.0992,-323.32,-5.09,10,0.0,trailing_stop
2025-11-05,2026-01-06,LLY,option_us,103.43,201.34,862.74,8884.0,0.86,8410.3,94.67,41,1.43,dte_exit
2025-11-05,2026-01-06,BATS.L,option_eu,326.75,230.64,3853.6,8884.0,0.27,-2613.01,-29.41,41,0.8,dte_exit
2025-11-07,2025-11-20,LLOY.L,stock,91.57,90.07,,6346.0,69.2996,-103.99,-1.64,9,1.11,trailing_stop
2025-11-07,2025-11-20,BMW.DE,stock,84.38,84.38,,6346.0,75.202,-0.01,-0.0,9,1.21,trailing_stop
2025-11-13,2026-02-03,PFE,option_us,2.34,1.77,24.24,8854.0,37.88,-2137.38,-24.14,54,0.08,dte_exit
2025-11-17,2025-12-09,UNG,stock,14.51,14.51,,6292.0,433.488,-0.01,-0.0,15,1.77,trailing_stop
2025-11-18,2026-02-03,ALV.DE,option_eu,31.29,42.43,339.62,8763.0,2.8,3119.56,35.6,50,0.7,dte_exit
2025-11-27,2026-03-03,VOLV-B.ST,stock,283.28,334.41,,6217.0,21.9455,1121.97,18.05,62,6.03,trailing_stop
2025-11-27,2026-03-03,BNP.PA,stock,72.54,88.32,,6217.0,85.6987,1352.5,21.76,65,6.82,trailing_stop
2025-11-28,2025-12-12,GOOGL,stock,323.25,306.78,,6217.0,19.2319,-316.75,-5.1,10,0.0,trailing_stop
2025-12-08,2025-12-23,BMW.DE,stock,96.04,92.15,,6226.0,64.8284,-251.69,-4.04,11,0.33,trailing_stop
2025-12-09,2026-01-30,DBB,stock,21.57,24.05,,6226.0,288.5707,713.09,11.45,35,7.66,trailing_stop
2025-12-12,2026-03-16,NESTE.HE,stock,19.0,27.14,,6194.0,326.0271,2654.19,42.85,60,6.76,end_of_data
2025-12-23,2026-01-30,SLV,stock,63.74,85.69,,6169.0,96.7784,2124.06,34.43,25,10.86,trailing_stop
2026-01-06,2026-02-03,BIDU,stock,149.83,142.2,,6749.0,45.0428,-343.85,-5.1,19,1.23,trailing_stop
2026-01-06,2026-03-03,ASML,stock,1222.43,1376.26,,6749.0,5.5208,849.25,12.58,38,4.86,trailing_stop
2026-01-30,2026-03-09,BHP.AX,stock,50.92,51.69,,7093.0,139.2931,106.97,1.51,26,3.05,trailing_stop
2026-01-30,2026-03-16,WDS.AX,stock,24.59,31.63,,7093.0,288.4774,2031.17,28.63,31,7.25,end_of_data
2026-01-30,2026-03-16,VOD.L,option_eu,8.39,7.95,101.65,9931.0,11.84,-518.63,-5.22,31,0.97,end_of_data
2026-02-03,2026-03-12,T,stock,26.14,26.76,,7157.0,273.8433,169.77,2.37,26,2.5,trailing_stop
2026-02-03,2026-03-16,PG,option_us,12.74,7.16,144.96,10020.0,7.86,-4389.31,-43.81,28,0.9,end_of_data
2026-02-03,2026-03-16,SPG,option_us,14.79,10.38,178.95,10020.0,6.77,-2987.42,-29.81,28,0.76,end_of_data
